date,timestamp,weekday,minute,minute_group,tmo,open,high,low,close,touch
2022-05-30,2022-05-30 12:00:00-04:00,Monday,0,0,12787.0,12797.0,12835.75,12785.25,12810.0,True
2022-05-31,2022-05-31 12:00:00-04:00,Tuesday,0,0,12752.75,12710.25,12756.0,12661.25,12732.0,True
2022-06-01,2022-06-01 09:00:00-04:00,Wednesday,0,0,12682.0,12689.75,12823.5,12683.5,12805.75,True
2022-06-01,2022-06-01 10:00:00-04:00,Wednesday,0,0,12682.0,12806.0,12819.75,12557.5,12643.0,True
2022-06-02,2022-06-02 09:00:00-04:00,Thursday,0,0,12560.25,12588.0,12601.5,12442.5,12531.0,True
2022-06-02,2022-06-02 10:00:00-04:00,Thursday,0,0,12560.25,12531.75,12632.5,12496.75,12599.75,True
2022-06-06,2022-06-06 11:00:00-04:00,Monday,0,0,12632.0,12780.25,12793.5,12627.75,12665.25,True
2022-06-06,2022-06-06 12:00:00-04:00,Monday,0,0,12632.0,12665.75,12668.25,12532.75,12605.0,True
2022-06-07,2022-06-07 09:00:00-04:00,Tuesday,0,0,12530.25,12434.0,12581.0,12412.5,12529.25,True
2022-06-07,2022-06-07 10:00:00-04:00,Tuesday,0,0,12530.25,12529.25,12707.25,12491.75,12670.25,True
2022-06-08,2022-06-08 09:00:00-04:00,Wednesday,0,0,12657.5,12654.75,12783.0,12627.5,12759.75,True
2022-06-08,2022-06-08 12:00:00-04:00,Wednesday,0,0,12657.5,12726.0,12748.5,12606.0,12646.5,True
2022-06-09,2022-06-09 09:00:00-04:00,Thursday,0,0,12600.5,12557.25,12654.5,12506.0,12639.0,True
2022-06-09,2022-06-09 10:00:00-04:00,Thursday,0,0,12600.5,12639.5,12673.25,12554.25,12582.0,True
2022-06-09,2022-06-09 11:00:00-04:00,Thursday,0,0,12600.5,12582.25,12614.0,12533.25,12571.75,True
2022-06-09,2022-06-09 12:00:00-04:00,Thursday,0,0,12600.5,12573.0,12597.5,12526.75,12588.0,True
2022-06-14,2022-06-14 09:00:00-04:00,Tuesday,0,0,11425.5,11416.75,11455.5,11295.0,11406.25,True
2022-06-14,2022-06-14 10:00:00-04:00,Tuesday,0,0,11425.5,11407.25,11437.0,11269.75,11344.5,True
2022-06-17,2022-06-17 09:00:00-04:00,Friday,0,0,11226.25,11240.5,11348.5,11168.0,11313.75,True
2022-06-17,2022-06-17 10:00:00-04:00,Friday,0,0,11226.25,11314.0,11320.25,11119.0,11171.75,True
2022-06-17,2022-06-17 11:00:00-04:00,Friday,0,0,11226.25,11172.25,11318.25,11138.25,11233.75,True
2022-06-17,2022-06-17 12:00:00-04:00,Friday,0,0,11226.25,11234.5,11310.75,11207.5,11292.25,True
2022-06-20,2022-06-20 09:00:00-04:00,Monday,0,0,11369.5,11367.0,11376.0,11333.0,11364.0,True
2022-06-20,2022-06-20 10:00:00-04:00,Monday,0,0,11369.5,11363.5,11385.25,11362.75,11377.75,True
2022-06-20,2022-06-20 11:00:00-04:00,Monday,0,0,11369.5,11377.5,11423.25,11374.0,11414.25,True
2022-06-21,2022-06-21 09:00:00-04:00,Tuesday,0,0,11487.0,11457.5,11632.0,11456.5,11629.0,True
2022-06-22,2022-06-22 09:00:00-04:00,Wednesday,0,0,11465.25,11416.5,11619.0,11388.5,11591.75,True
2022-06-24,2022-06-24 09:00:00-04:00,Friday,0,0,11813.0,11824.5,11984.0,11821.0,11955.0,True
2022-06-27,2022-06-27 09:00:00-04:00,Monday,0,0,12207.25,12160.0,12212.0,12021.0,12064.75,True
2022-06-28,2022-06-28 10:00:00-04:00,Tuesday,0,0,12023.0,12102.75,12124.5,11934.5,11969.5,True
2022-06-29,2022-06-29 09:00:00-04:00,Wednesday,0,0,11692.75,11659.25,11718.5,11564.5,11688.25,True
2022-06-29,2022-06-29 10:00:00-04:00,Wednesday,0,0,11692.75,11688.75,11749.0,11630.5,11691.25,True
2022-06-29,2022-06-29 11:00:00-04:00,Wednesday,0,0,11692.75,11691.25,11717.0,11637.75,11692.75,True
2022-06-29,2022-06-29 12:00:00-04:00,Wednesday,0,0,11692.75,11692.25,11697.0,11604.25,11652.0,True
2022-06-30,2022-06-30 12:00:00-04:00,Thursday,0,0,11652.25,11612.25,11685.0,11539.5,11636.0,True
2022-07-01,2022-07-01 09:00:00-04:00,Friday,0,0,11420.75,11495.75,11599.5,11417.0,11559.75,True
2022-07-01,2022-07-01 10:00:00-04:00,Friday,0,0,11420.75,11561.25,11617.25,11401.0,11457.5,True
2022-07-01,2022-07-01 11:00:00-04:00,Friday,0,0,11420.75,11458.0,11531.25,11426.0,11452.5,True
2022-07-01,2022-07-01 12:00:00-04:00,Friday,0,0,11420.75,11453.5,11496.75,11426.5,11435.5,True
2022-07-04,2022-07-04 10:00:00-04:00,Monday,0,0,11533.75,11548.5,11552.25,11530.75,11545.5,True
2022-07-05,2022-07-05 12:00:00-04:00,Tuesday,0,0,11654.25,11571.5,11647.25,11545.25,11583.75,True
2022-07-06,2022-07-06 09:00:00-04:00,Wednesday,0,0,11823.5,11808.75,11882.5,11754.0,11852.0,True
2022-07-06,2022-07-06 10:00:00-04:00,Wednesday,0,0,11823.5,11852.5,11876.25,11771.0,11845.5,True
2022-07-06,2022-07-06 11:00:00-04:00,Wednesday,0,0,11823.5,11846.25,11858.0,11753.25,11795.5,True
2022-07-06,2022-07-06 12:00:00-04:00,Wednesday,0,0,11823.5,11795.75,11825.5,11777.0,11822.0,True
2022-07-08,2022-07-08 09:00:00-04:00,Friday,0,0,12078.25,12011.0,12091.0,11978.25,12006.25,True
2022-07-08,2022-07-08 10:00:00-04:00,Friday,0,0,12078.25,12006.25,12157.5,11984.25,12146.25,True
2022-07-08,2022-07-08 12:00:00-04:00,Friday,0,0,12078.25,12188.5,12189.5,12043.5,12059.5,True
2022-07-11,2022-07-11 09:00:00-04:00,Monday,0,0,12049.25,12068.5,12076.0,11855.75,11884.5,True
2022-07-12,2022-07-12 10:00:00-04:00,Tuesday,0,0,11815.25,11857.0,11906.25,11805.0,11872.25,True
2022-07-13,2022-07-13 10:00:00-04:00,Wednesday,0,0,11807.25,11679.5,11832.25,11598.0,11788.75,True
2022-07-13,2022-07-13 11:00:00-04:00,Wednesday,0,0,11807.25,11788.75,11829.75,11704.75,11746.25,True
2022-07-13,2022-07-13 12:00:00-04:00,Wednesday,0,0,11807.25,11746.75,11820.75,11732.75,11818.75,True
2022-07-15,2022-07-15 09:00:00-04:00,Friday,0,0,11853.5,11892.75,11985.0,11853.5,11900.25,True
2022-07-18,2022-07-18 09:00:00-04:00,Monday,0,0,12099.75,12125.75,12186.5,12089.75,12162.5,True
2022-07-18,2022-07-18 10:00:00-04:00,Monday,0,0,12099.75,12162.5,12183.5,12095.5,12137.0,True
2022-07-20,2022-07-20 09:00:00-04:00,Wednesday,0,0,12347.75,12267.0,12351.75,12257.5,12285.5,True
2022-07-20,2022-07-20 10:00:00-04:00,Wednesday,0,0,12347.75,12285.75,12486.5,12272.0,12486.25,True
2022-07-21,2022-07-21 09:00:00-04:00,Thursday,0,0,12432.25,12526.5,12529.5,12409.25,12497.0,True
2022-07-21,2022-07-21 10:00:00-04:00,Thursday,0,0,12432.25,12497.5,12541.25,12373.5,12477.5,True
2022-07-22,2022-07-22 10:00:00-04:00,Friday,0,0,12548.5,12579.75,12612.25,12542.75,12582.5,True
2022-07-22,2022-07-22 11:00:00-04:00,Friday,0,0,12548.5,12583.0,12588.0,12421.75,12462.0,True
2022-07-25,2022-07-25 09:00:00-04:00,Monday,0,0,12416.25,12451.5,12458.5,12356.75,12387.25,True
2022-07-25,2022-07-25 12:00:00-04:00,Monday,0,0,12416.25,12372.0,12407.0,12330.75,12378.75,True
2022-07-27,2022-07-27 09:00:00-04:00,Wednesday,0,0,12277.75,12296.75,12401.25,12276.5,12385.5,True
2022-07-28,2022-07-28 09:00:00-04:00,Thursday,0,0,12561.25,12579.5,12654.0,12453.75,12490.0,True
2022-07-28,2022-07-28 10:00:00-04:00,Thursday,0,0,12561.25,12490.0,12577.5,12449.0,12576.25,True
2022-07-29,2022-07-29 09:00:00-04:00,Friday,0,0,12889.75,12835.0,12885.75,12744.25,12865.25,True
2022-07-29,2022-07-29 10:00:00-04:00,Friday,0,0,12889.75,12864.25,12930.75,12840.75,12863.0,True
2022-07-29,2022-07-29 12:00:00-04:00,Friday,0,0,12889.75,12860.0,12902.25,12833.75,12896.0,True
2022-08-01,2022-08-01 09:00:00-04:00,Monday,0,0,12916.25,12901.75,13024.0,12851.75,12990.75,True
2022-08-02,2022-08-02 09:00:00-04:00,Tuesday,0,0,12910.25,12852.5,12956.75,12846.25,12912.5,True
2022-08-02,2022-08-02 10:00:00-04:00,Tuesday,0,0,12910.25,12912.5,13001.25,12820.0,12968.5,True
2022-08-04,2022-08-04 09:00:00-04:00,Thursday,0,0,13238.0,13317.75,13339.0,13245.25,13304.75,True
2022-08-04,2022-08-04 10:00:00-04:00,Thursday,0,0,13238.0,13305.25,13333.5,13184.75,13254.5,True
2022-08-04,2022-08-04 11:00:00-04:00,Thursday,0,0,13238.0,13254.25,13291.25,13198.25,13284.75,True
2022-08-04,2022-08-04 12:00:00-04:00,Thursday,0,0,13238.0,13284.5,13314.0,13243.5,13249.25,True
2022-08-08,2022-08-08 11:00:00-04:00,Monday,0,0,13213.25,13326.75,13356.75,13197.0,13251.75,True
2022-08-08,2022-08-08 12:00:00-04:00,Monday,0,0,13213.25,13252.0,13260.75,13157.75,13196.25,True
2022-08-11,2022-08-11 11:00:00-04:00,Thursday,0,0,13443.25,13485.75,13493.0,13361.5,13390.5,True
2022-08-15,2022-08-15 09:00:00-04:00,Monday,0,0,13545.5,13506.25,13634.5,13504.25,13617.5,True
2022-08-15,2022-08-15 10:00:00-04:00,Monday,0,0,13545.5,13617.75,13620.0,13539.25,13557.5,True
2022-08-15,2022-08-15 11:00:00-04:00,Monday,0,0,13545.5,13558.0,13662.25,13541.0,13655.5,True
2022-08-16,2022-08-16 09:00:00-04:00,Tuesday,0,0,13663.25,13647.25,13659.25,13583.0,13611.75,True
2022-08-16,2022-08-16 11:00:00-04:00,Tuesday,0,0,13663.25,13557.25,13681.25,13552.25,13673.5,True
2022-08-16,2022-08-16 12:00:00-04:00,Tuesday,0,0,13663.25,13673.75,13684.25,13631.5,13649.75,True
2022-08-18,2022-08-18 09:00:00-04:00,Thursday,0,0,13472.5,13518.5,13521.5,13435.0,13452.25,True
2022-08-18,2022-08-18 10:00:00-04:00,Thursday,0,0,13472.5,13453.0,13533.75,13422.5,13509.5,True
2022-08-23,2022-08-23 09:00:00-04:00,Tuesday,0,0,12933.5,12901.0,12985.25,12866.0,12948.0,True
2022-08-23,2022-08-23 10:00:00-04:00,Tuesday,0,0,12933.5,12947.75,13018.5,12894.5,12899.25,True
2022-08-23,2022-08-23 11:00:00-04:00,Tuesday,0,0,12933.5,12899.5,12944.5,12875.0,12919.75,True
2022-08-23,2022-08-23 12:00:00-04:00,Tuesday,0,0,12933.5,12920.25,12939.0,12881.75,12934.0,True
2022-08-24,2022-08-24 09:00:00-04:00,Wednesday,0,0,12844.0,12906.0,12914.25,12851.5,12904.25,True
2022-08-25,2022-08-25 09:00:00-04:00,Thursday,0,0,12964.0,13007.0,13049.0,12962.0,13043.75,True
2022-08-26,2022-08-26 09:00:00-04:00,Friday,0,0,13151.25,13157.75,13220.0,13084.75,13135.25,True
2022-08-26,2022-08-26 10:00:00-04:00,Friday,0,0,13151.25,13136.5,13198.5,12868.75,12891.25,True
2022-08-29,2022-08-29 09:00:00-04:00,Monday,0,0,12482.25,12495.0,12605.5,12478.75,12533.5,True
2022-08-29,2022-08-29 10:00:00-04:00,Monday,0,0,12482.25,12534.0,12610.25,12458.0,12462.75,True
2022-08-29,2022-08-29 11:00:00-04:00,Monday,0,0,12482.25,12462.75,12522.5,12448.25,12512.5,True
2022-08-30,2022-08-30 09:00:00-04:00,Tuesday,0,0,12529.25,12561.75,12587.25,12460.75,12479.75,True
2022-08-31,2022-08-31 09:00:00-04:00,Wednesday,0,0,12439.75,12455.75,12513.0,12390.75,12455.75,True
2022-08-31,2022-08-31 10:00:00-04:00,Wednesday,0,0,12439.75,12456.25,12467.5,12352.25,12362.0,True
2022-09-01,2022-09-01 09:00:00-04:00,Thursday,0,0,12136.25,12178.25,12224.0,12140.5,12187.0,True
2022-09-01,2022-09-01 10:00:00-04:00,Thursday,0,0,12136.25,12182.75,12203.0,12052.75,12053.0,True
2022-09-02,2022-09-02 10:00:00-04:00,Friday,0,0,12276.75,12308.5,12461.5,12272.5,12397.0,True
2022-09-02,2022-09-02 12:00:00-04:00,Friday,0,0,12276.75,12418.75,12424.75,12199.25,12235.0,True
2022-09-05,2022-09-05 09:00:00-04:00,Monday,0,0,12118.5,12095.75,12144.5,12094.5,12132.5,True
2022-09-05,2022-09-05 10:00:00-04:00,Monday,0,0,12118.5,12131.5,12160.75,12122.5,12147.0,True
2022-09-06,2022-09-06 09:00:00-04:00,Tuesday,0,0,12165.25,12169.0,12188.75,12020.0,12046.0,True
2022-09-08,2022-09-08 09:00:00-04:00,Thursday,0,0,12269.0,12181.75,12271.25,12115.75,12247.25,True
2022-09-08,2022-09-08 10:00:00-04:00,Thursday,0,0,12269.0,12247.25,12341.75,12178.75,12340.5,True
2022-09-08,2022-09-08 12:00:00-04:00,Thursday,0,0,12269.0,12316.5,12324.25,12137.75,12228.75,True
2022-09-14,2022-09-14 09:00:00-04:00,Wednesday,0,0,12132.5,12162.25,12214.0,12098.75,12193.75,True
2022-09-14,2022-09-14 10:00:00-04:00,Wednesday,0,0,12132.5,12193.25,12227.0,12093.5,12215.25,True
2022-09-15,2022-09-15 09:00:00-04:00,Thursday,0,0,12229.0,12181.5,12220.0,12110.25,12203.5,True
2022-09-15,2022-09-15 10:00:00-04:00,Thursday,0,0,12229.0,12203.75,12234.0,12010.75,12012.5,True
2022-09-16,2022-09-16 10:00:00-04:00,Friday,0,0,11902.75,11793.75,11916.5,11788.0,11816.5,True
2022-09-19,2022-09-19 09:00:00-04:00,Monday,0,0,11883.5,11848.75,11930.75,11814.75,11914.5,True
2022-09-19,2022-09-19 10:00:00-04:00,Monday,0,0,11883.5,11914.75,11974.5,11870.5,11946.0,True
2022-09-19,2022-09-19 11:00:00-04:00,Monday,0,0,11883.5,11946.5,11978.5,11869.0,11876.5,True
2022-09-19,2022-09-19 12:00:00-04:00,Monday,0,0,11883.5,11876.5,11952.0,11848.75,11942.25,True
2022-09-21,2022-09-21 09:00:00-04:00,Wednesday,0,0,11940.75,11976.0,11997.5,11938.0,11970.75,True
2022-09-21,2022-09-21 10:00:00-04:00,Wednesday,0,0,11940.75,11970.25,11999.75,11941.0,11957.0,True
2022-09-21,2022-09-21 11:00:00-04:00,Wednesday,0,0,11940.75,11956.5,11978.5,11938.75,11968.0,True
2022-09-22,2022-09-22 09:00:00-04:00,Thursday,0,0,11610.25,11716.75,11721.5,11571.75,11591.5,True
2022-09-22,2022-09-22 10:00:00-04:00,Thursday,0,0,11610.25,11592.5,11641.25,11535.5,11544.0,True
2022-09-22,2022-09-22 12:00:00-04:00,Thursday,0,0,11610.25,11564.75,11609.75,11540.5,11579.0,True
2022-09-26,2022-09-26 12:00:00-04:00,Monday,0,0,11321.0,11414.5,11415.5,11309.75,11372.5,True
2022-09-27,2022-09-27 10:00:00-04:00,Tuesday,0,0,11400.5,11490.25,11504.25,11405.25,11487.5,True
2022-09-27,2022-09-27 11:00:00-04:00,Tuesday,0,0,11400.5,11488.5,11499.0,11341.75,11343.75,True
2022-09-30,2022-09-30 09:00:00-04:00,Friday,0,0,11194.75,11240.25,11266.0,11143.0,11231.5,True
2022-09-30,2022-09-30 10:00:00-04:00,Friday,0,0,11194.75,11230.75,11316.5,11196.75,11299.75,True
2022-09-30,2022-09-30 12:00:00-04:00,Friday,0,0,11194.75,11246.25,11262.5,11199.5,11227.0,True
2022-10-06,2022-10-06 09:00:00-04:00,Thursday,0,0,11694.25,11621.5,11721.5,11574.75,11637.5,True
2022-10-10,2022-10-10 09:00:00-04:00,Monday,0,0,11046.5,11127.0,11136.5,11002.75,11014.25,True
2022-10-10,2022-10-10 10:00:00-04:00,Monday,0,0,11046.5,11015.0,11068.25,10934.0,10951.75,True
2022-10-11,2022-10-11 09:00:00-04:00,Tuesday,0,0,10936.5,10943.0,10949.0,10821.0,10823.5,True
2022-10-11,2022-10-11 11:00:00-04:00,Tuesday,0,0,10936.5,10847.25,10995.75,10843.25,10961.75,True
2022-10-11,2022-10-11 12:00:00-04:00,Tuesday,0,0,10936.5,10961.5,11039.5,10913.0,10996.5,True
2022-10-12,2022-10-12 09:00:00-04:00,Wednesday,0,0,10868.5,10887.5,10945.75,10805.5,10891.0,True
2022-10-12,2022-10-12 10:00:00-04:00,Wednesday,0,0,10868.5,10891.25,10908.25,10807.5,10835.75,True
2022-10-12,2022-10-12 11:00:00-04:00,Wednesday,0,0,10868.5,10837.25,10921.75,10831.75,10912.5,True
2022-10-12,2022-10-12 12:00:00-04:00,Wednesday,0,0,10868.5,10912.75,10925.25,10842.0,10882.5,True
2022-10-13,2022-10-13 11:00:00-04:00,Thursday,0,0,10850.5,10657.5,11114.75,10642.75,11004.0,True
2022-10-14,2022-10-14 09:00:00-04:00,Friday,0,0,11167.25,11220.0,11226.5,11030.75,11050.5,True
2022-10-18,2022-10-18 09:00:00-04:00,Tuesday,0,0,11297.25,11391.5,11431.75,11292.5,11307.5,True
2022-10-18,2022-10-18 10:00:00-04:00,Tuesday,0,0,11297.25,11307.25,11345.25,11214.0,11243.75,True
2022-10-21,2022-10-21 09:00:00-04:00,Friday,0,0,11024.75,10981.0,11155.75,10980.5,11155.75,True
2022-10-24,2022-10-24 09:00:00-04:00,Monday,0,0,11376.75,11404.25,11426.0,11300.5,11362.25,True
2022-10-24,2022-10-24 11:00:00-04:00,Monday,0,0,11376.75,11352.25,11420.5,11320.5,11417.75,True
2022-10-25,2022-10-25 09:00:00-04:00,Tuesday,0,0,11482.75,11477.5,11664.75,11477.25,11649.25,True
2022-10-26,2022-10-26 09:00:00-04:00,Wednesday,0,0,11493.75,11506.75,11530.0,11433.0,11482.75,True
2022-10-26,2022-10-26 10:00:00-04:00,Wednesday,0,0,11493.75,11483.0,11654.75,11483.0,11605.0,True
2022-10-28,2022-10-28 09:00:00-04:00,Friday,0,0,11159.5,11150.25,11364.25,11137.0,11320.5,True
2022-11-01,2022-11-01 09:00:00-04:00,Tuesday,0,0,11490.75,11602.25,11619.0,11499.75,11513.0,True
2022-11-01,2022-11-01 10:00:00-04:00,Tuesday,0,0,11490.75,11513.0,11527.75,11342.25,11357.75,True
2022-11-04,2022-11-04 09:00:00-04:00,Friday,0,0,10745.5,10872.75,10963.75,10724.5,10844.5,True
2022-11-04,2022-11-04 11:00:00-04:00,Friday,0,0,10745.5,10890.0,10906.75,10700.75,10705.75,True
2022-11-04,2022-11-04 12:00:00-04:00,Friday,0,0,10745.5,10705.5,10795.75,10678.75,10714.0,True
2022-11-07,2022-11-07 09:00:00-05:00,Monday,0,0,10864.0,10925.75,10968.75,10847.25,10883.5,True
2022-11-07,2022-11-07 10:00:00-05:00,Monday,0,0,10864.0,10884.0,10962.25,10865.0,10926.5,True
2022-11-07,2022-11-07 11:00:00-05:00,Monday,0,0,10864.0,10927.5,10950.25,10866.75,10867.25,True
2022-11-07,2022-11-07 12:00:00-05:00,Monday,0,0,10864.0,10867.5,10910.0,10850.25,10898.5,True
2022-11-08,2022-11-08 09:00:00-05:00,Tuesday,0,0,11005.75,11080.75,11104.5,11006.75,11058.75,True
2022-11-11,2022-11-11 09:00:00-05:00,Friday,0,0,11655.25,11702.0,11702.0,11569.25,11644.75,True
2022-11-11,2022-11-11 10:00:00-05:00,Friday,0,0,11655.25,11642.0,11780.75,11592.75,11748.0,True
2022-11-11,2022-11-11 11:00:00-05:00,Friday,0,0,11655.25,11748.25,11778.5,11638.5,11707.25,True
2022-11-14,2022-11-14 09:00:00-05:00,Monday,0,0,11789.25,11773.25,11789.25,11702.0,11744.75,True
2022-11-14,2022-11-14 10:00:00-05:00,Monday,0,0,11789.25,11745.5,11817.0,11744.75,11795.0,True
2022-11-14,2022-11-14 11:00:00-05:00,Monday,0,0,11789.25,11795.25,11826.5,11728.5,11802.75,True
2022-11-14,2022-11-14 12:00:00-05:00,Monday,0,0,11789.25,11803.0,11853.5,11783.25,11827.0,True
2022-11-16,2022-11-16 09:00:00-05:00,Wednesday,0,0,11865.5,11831.0,11859.0,11749.5,11782.5,True
2022-11-17,2022-11-17 12:00:00-05:00,Thursday,0,0,11748.75,11708.75,11765.75,11680.75,11748.5,True
2022-11-18,2022-11-18 10:00:00-05:00,Friday,0,0,11725.0,11753.5,11758.0,11655.75,11672.75,True
2022-11-18,2022-11-18 11:00:00-05:00,Friday,0,0,11725.0,11672.5,11716.75,11645.0,11681.25,True
2022-11-21,2022-11-21 09:00:00-05:00,Monday,0,0,11679.75,11653.75,11699.75,11628.25,11662.5,True
2022-11-21,2022-11-21 10:00:00-05:00,Monday,0,0,11679.75,11663.0,11674.5,11575.0,11598.0,True
2022-11-22,2022-11-22 09:00:00-05:00,Tuesday,0,0,11604.5,11637.25,11642.0,11527.25,11546.0,True
2022-11-22,2022-11-22 10:00:00-05:00,Tuesday,0,0,11604.5,11546.5,11654.5,11540.0,11651.0,True
2022-11-24,2022-11-24 09:00:00-05:00,Thursday,0,0,11895.75,11920.0,11922.5,11898.75,11909.5,True
2022-11-24,2022-11-24 10:00:00-05:00,Thursday,0,0,11895.75,11909.5,11920.75,11905.0,11920.25,True
2022-11-28,2022-11-28 09:00:00-05:00,Monday,0,0,11686.0,11714.5,11788.5,11690.25,11757.5,True
2022-11-28,2022-11-28 10:00:00-05:00,Monday,0,0,11686.0,11757.75,11769.0,11678.5,11684.5,True
2022-11-28,2022-11-28 11:00:00-05:00,Monday,0,0,11686.0,11685.0,11716.5,11670.25,11710.5,True
2022-11-28,2022-11-28 12:00:00-05:00,Monday,0,0,11686.0,11711.25,11733.75,11662.25,11667.25,True
2022-11-30,2022-11-30 09:00:00-05:00,Wednesday,0,0,11540.5,11519.75,11581.5,11516.25,11564.75,True
2022-11-30,2022-11-30 10:00:00-05:00,Wednesday,0,0,11540.5,11565.5,11578.5,11519.25,11528.75,True
2022-11-30,2022-11-30 11:00:00-05:00,Wednesday,0,0,11540.5,11529.5,11575.75,11508.25,11559.25,True
2022-11-30,2022-11-30 12:00:00-05:00,Wednesday,0,0,11540.5,11559.5,11566.75,11498.0,11530.75,True
2022-12-01,2022-12-01 09:00:00-05:00,Thursday,0,0,12058.75,12077.75,12136.0,12031.5,12109.75,True
2022-12-01,2022-12-01 10:00:00-05:00,Thursday,0,0,12058.75,12113.25,12145.0,11943.25,12073.0,True
2022-12-01,2022-12-01 11:00:00-05:00,Thursday,0,0,12058.75,12073.25,12076.75,12005.25,12031.0,True
2022-12-01,2022-12-01 12:00:00-05:00,Thursday,0,0,12058.75,12031.5,12060.25,11984.5,12047.25,True
2022-12-06,2022-12-06 09:00:00-05:00,Tuesday,0,0,11805.5,11821.5,11829.5,11663.75,11664.5,True
2022-12-07,2022-12-07 09:00:00-05:00,Wednesday,0,0,11589.5,11505.25,11596.25,11460.0,11471.5,True
2022-12-07,2022-12-07 11:00:00-05:00,Wednesday,0,0,11589.5,11552.75,11581.0,11458.0,11505.5,True
2022-12-08,2022-12-08 09:00:00-05:00,Thursday,0,0,11490.0,11575.0,11604.75,11477.25,11601.0,True
2022-12-09,2022-12-09 10:00:00-05:00,Friday,0,0,11678.25,11614.25,11705.75,11574.25,11704.5,True
2022-12-09,2022-12-09 11:00:00-05:00,Friday,0,0,11678.25,11705.0,11717.5,11665.5,11706.5,True
2022-12-09,2022-12-09 12:00:00-05:00,Friday,0,0,11678.25,11706.75,11718.25,11679.5,11684.5,True
2022-12-12,2022-12-12 09:00:00-05:00,Monday,0,0,11557.0,11593.25,11608.75,11543.25,11595.25,True
2022-12-12,2022-12-12 10:00:00-05:00,Monday,0,0,11557.0,11595.5,11598.25,11531.0,11559.75,True
2022-12-12,2022-12-12 11:00:00-05:00,Monday,0,0,11557.0,11560.25,11602.75,11555.5,11587.75,True
2022-12-14,2022-12-14 09:00:00-05:00,Wednesday,0,0,11998.0,11945.0,12015.25,11921.75,12009.25,True
2022-12-14,2022-12-14 10:00:00-05:00,Wednesday,0,0,11998.0,12009.5,12044.0,11999.0,12029.5,True
2022-12-14,2022-12-14 12:00:00-05:00,Wednesday,0,0,11998.0,12033.5,12034.75,11991.5,11993.0,True
2022-12-16,2022-12-16 09:00:00-05:00,Friday,0,0,11446.0,11400.25,11491.5,11363.5,11454.5,True
2022-12-16,2022-12-16 10:00:00-05:00,Friday,0,0,11446.0,11455.5,11455.5,11312.75,11357.0,True
2022-12-19,2022-12-19 09:00:00-05:00,Monday,0,0,11364.25,11356.25,11373.5,11254.25,11268.75,True
2022-12-20,2022-12-20 09:00:00-05:00,Tuesday,0,0,11078.25,11137.75,11177.75,11066.75,11168.75,True
2022-12-21,2022-12-21 09:00:00-05:00,Wednesday,0,0,11211.5,11236.5,11273.75,11181.0,11226.0,True
2022-12-21,2022-12-21 10:00:00-05:00,Wednesday,0,0,11211.5,11226.75,11351.75,11219.25,11350.25,True
2022-12-23,2022-12-23 09:00:00-05:00,Friday,0,0,11058.25,11050.25,11060.0,10922.25,10939.0,True
2022-12-23,2022-12-23 10:00:00-05:00,Friday,0,0,11058.25,10940.0,11103.25,10916.25,11015.0,True
2022-12-23,2022-12-23 11:00:00-05:00,Friday,0,0,11058.25,11015.0,11063.75,10975.25,11032.25,True
2022-12-23,2022-12-23 12:00:00-05:00,Friday,0,0,11058.25,11032.75,11082.5,11025.0,11043.25,True
2022-12-28,2022-12-28 09:00:00-05:00,Wednesday,0,0,10925.0,10916.25,10996.5,10861.75,10950.75,True
2022-12-28,2022-12-28 10:00:00-05:00,Wednesday,0,0,10925.0,10950.75,10984.0,10826.5,10828.0,True
2023-01-03,2023-01-03 09:00:00-05:00,Tuesday,0,0,11022.25,11117.0,11182.0,10991.25,10993.75,True
2023-01-03,2023-01-03 10:00:00-05:00,Tuesday,0,0,11022.25,10994.25,11017.0,10913.25,10974.5,True
2023-01-04,2023-01-04 09:00:00-05:00,Wednesday,0,0,10983.0,11024.5,11046.5,10954.5,10980.5,True
2023-01-04,2023-01-04 10:00:00-05:00,Wednesday,0,0,10983.0,10981.5,11018.25,10863.5,10965.0,True
2023-01-04,2023-01-04 11:00:00-05:00,Wednesday,0,0,10983.0,10965.25,11068.5,10941.0,11047.25,True
2023-01-06,2023-01-06 09:00:00-05:00,Friday,0,0,10874.25,10942.75,10950.75,10766.25,10814.5,True
2023-01-06,2023-01-06 10:00:00-05:00,Friday,0,0,10874.25,10815.0,10999.5,10815.0,10986.25,True
2023-01-09,2023-01-09 09:00:00-05:00,Monday,0,0,11173.75,11175.0,11311.75,11170.5,11310.75,True
2023-01-10,2023-01-10 09:00:00-05:00,Tuesday,0,0,11145.0,11127.75,11246.0,11117.75,11210.25,True
2023-01-10,2023-01-10 10:00:00-05:00,Tuesday,0,0,11145.0,11211.0,11283.25,11120.75,11207.5,True
2023-01-12,2023-01-12 09:00:00-05:00,Thursday,0,0,11487.0,11546.25,11579.75,11311.25,11357.5,True
2023-01-12,2023-01-12 10:00:00-05:00,Thursday,0,0,11487.0,11357.75,11511.5,11355.0,11429.75,True
2023-01-12,2023-01-12 11:00:00-05:00,Thursday,0,0,11487.0,11429.75,11496.75,11388.25,11489.5,True
2023-01-12,2023-01-12 12:00:00-05:00,Thursday,0,0,11487.0,11490.25,11551.75,11473.75,11537.0,True
