timestamp,type,hour_c0,prev_1d_cat,c0_o,c0_h,c0_l,c0_c,c1_o,c1_h,c1_l,c1_c,c2_o,c2_h,c2_l,c2_c,swept_mid,swept_first,swept_open,potential_stop_loss,potential_reward_excursion,hit_target,hit_stop_loss,reward_achieved,risk_taken
2023-06-22 10:00:00,bullish,10.0,Not Analyzed,15020.5,15022.25,14976.0,14983.0,14983.0,14999.75,14970.0,14997.0,14997.25,15023.75,14982.0,14990.75,True,True,True,20.75,190.25,True,True,0.0,20.75
2023-06-22 13:00:00,bearish,13.0,Not Analyzed,14990.25,15096.75,14964.0,15083.0,15083.5,15149.0,15056.0,15082.5,15082.0,15181.0,15080.25,15158.5,False,False,False,0.0,76.0,False,True,0.0,9.5
2023-06-23 16:00:00,bearish,16.0,Not Analyzed,15056.5,15127.25,15056.0,15119.75,15120.25,15155.25,15108.0,15126.0,15126.25,15134.0,15048.75,15055.0,True,True,True,100.25,24.75,True,False,1.5,100.25
2023-06-23 18:00:00,bullish,18.0,Not Analyzed,15126.25,15134.0,15048.75,15055.0,15055.25,15087.5,15030.25,15060.0,15060.25,15073.5,15038.5,15053.25,False,False,False,23.0,58.0,False,False,0.0,0.0
2023-06-27 05:00:00,bearish,5.0,Not Analyzed,14881.75,14906.75,14878.25,14904.75,14904.75,14916.5,14896.75,14903.25,14902.75,14924.0,14901.25,14905.75,False,False,False,10.75,15.0,False,True,0.0,10.75
2023-06-27 17:00:00,bearish,17.0,Not Analyzed,15054.75,15116.25,15035.75,15115.0,15115.0,15134.0,15101.25,15106.0,15106.0,15139.25,15101.0,15108.25,True,False,False,25.75,71.75,True,False,53.5,25.75
2023-06-27 22:00:00,bullish,22.0,Not Analyzed,15088.25,15092.75,15052.0,15055.75,15055.25,15066.5,15042.0,15059.75,15059.75,15067.75,15037.5,15045.0,True,False,False,3.0,25.75,False,True,0.0,3.0
2023-06-28 02:00:00,bearish,2.0,Not Analyzed,15047.25,15066.25,15036.75,15060.75,15060.5,15068.75,15060.5,15063.0,15063.25,15064.5,15048.25,15055.0,True,False,False,13.75,33.75,True,True,0.0,13.75
2023-06-28 08:00:00,bullish,8.0,Not Analyzed,15062.75,15069.25,15025.0,15034.0,15034.0,15043.5,15021.25,15042.25,15043.25,15065.25,15040.0,15063.5,True,False,True,42.25,143.75,True,False,0.75,42.25
2023-06-30 01:00:00,bearish,1.0,Not Analyzed,15109.5,15136.5,15109.0,15128.25,15128.0,15143.0,15127.75,15128.0,15128.0,15133.25,15119.0,15122.75,True,False,False,20.25,2.0,False,True,0.0,20.25
2023-06-30 16:00:00,bearish,16.0,Not Analyzed,15313.0,15359.5,15303.0,15355.75,15356.25,15361.25,15337.75,15355.5,15355.5,15363.75,15334.0,15346.75,True,False,False,14.5,39.25,True,True,0.0,14.5
2023-07-03 03:00:00,bearish,3.0,Not Analyzed,15343.5,15355.0,15341.0,15352.25,15352.0,15357.25,15349.25,15353.5,15353.25,15364.0,15348.0,15353.25,True,False,False,4.0,12.25,True,True,0.0,4.0
2023-07-03 14:00:00,bullish,14.0,Not Analyzed,15373.5,15387.25,15310.5,15315.0,15315.5,15333.5,15308.0,15321.0,15321.25,15367.0,15316.0,15364.75,True,False,False,56.75,1.25,False,False,0.0,0.0
2023-07-03 22:00:00,bullish,22.0,Not Analyzed,15357.0,15359.25,15335.5,15341.25,15340.75,15345.5,15334.25,15337.25,15337.5,15351.75,15334.25,15343.5,True,False,False,9.25,12.75,False,True,0.0,9.25
2023-07-05 06:00:00,bullish,6.0,Not Analyzed,15341.5,15343.75,15287.75,15290.25,15290.5,15310.75,15287.5,15302.75,15302.5,15316.5,15292.5,15297.25,True,False,False,9.75,98.5,True,True,0.0,9.75
2023-07-05 15:00:00,bullish,15.0,Not Analyzed,15414.5,15416.0,15346.0,15351.75,15352.0,15376.5,15338.25,15364.25,15364.25,15380.0,15352.5,15371.0,True,False,False,32.75,21.0,False,True,0.0,32.75
2023-07-06 22:00:00,bearish,22.0,Not Analyzed,15211.75,15228.75,15211.75,15224.75,15225.5,15236.75,15223.75,15226.5,15226.25,15238.0,15214.75,15237.0,True,False,False,0.0,20.5,False,True,0.0,0.25
2023-07-07 08:00:00,bearish,8.0,Not Analyzed,15195.5,15215.5,15181.25,15212.5,15213.0,15228.25,15210.0,15215.25,15215.0,15215.5,15197.75,15211.0,True,False,False,17.25,31.5,True,True,0.0,17.25
2023-07-07 16:00:00,bearish,16.0,Not Analyzed,15280.5,15338.0,15280.0,15333.5,15333.75,15359.75,15317.5,15329.5,15330.0,15332.0,15292.0,15300.75,True,False,False,59.0,162.0,True,False,20.25,59.0
2023-07-10 05:00:00,bullish,5.0,Not Analyzed,15142.5,15145.75,15084.5,15088.25,15088.0,15102.75,15078.0,15096.0,15096.25,15118.25,15083.25,15114.5,True,False,False,36.5,82.75,True,False,28.0,36.5
2023-07-10 16:00:00,bearish,16.0,Not Analyzed,15116.25,15156.25,15063.25,15149.0,15149.25,15181.0,15138.0,15152.0,15152.5,15192.5,15134.0,15188.5,True,False,False,0.0,39.5,False,True,0.0,7.5
2023-07-11 02:00:00,bearish,2.0,Not Analyzed,15184.75,15198.25,15181.25,15197.25,15197.0,15199.5,15193.5,15195.75,15195.75,15196.75,15188.75,15194.25,True,False,False,5.25,15.0,True,True,0.0,5.25
2023-07-11 16:00:00,bullish,16.0,Not Analyzed,15235.75,15250.0,15181.0,15215.25,15215.0,15224.0,15175.25,15203.5,15203.5,15214.25,15157.0,15210.0,False,False,False,34.75,70.75,True,False,25.75,34.75
2023-07-12 02:00:00,bearish,2.0,Not Analyzed,15259.75,15278.0,15259.25,15277.5,15277.5,15281.5,15271.75,15275.75,15276.25,15290.75,15274.75,15281.0,False,False,False,0.5,12.0,False,True,0.0,0.5
2023-07-12 13:00:00,bearish,13.0,Not Analyzed,15401.0,15470.0,15397.0,15462.75,15463.0,15507.75,15447.75,15459.75,15459.75,15476.5,15344.0,15360.75,True,True,True,147.0,11.75,True,False,40.25,147.0
2023-07-12 17:00:00,bearish,17.0,Not Analyzed,15413.25,15461.5,15402.25,15454.75,15454.75,15478.0,15441.0,15451.5,15452.0,15472.0,15421.25,15451.75,True,False,False,26.25,8.5,False,True,0.0,26.25
2023-07-13 03:00:00,bearish,3.0,Not Analyzed,15489.0,15506.0,15487.5,15501.5,15501.25,15545.0,15496.75,15498.0,15497.5,15509.0,15486.5,15499.25,True,True,True,45.75,9.75,False,True,0.0,45.75
2023-07-13 22:00:00,bearish,22.0,Not Analyzed,15699.0,15716.0,15696.75,15707.75,15707.75,15719.0,15704.25,15712.25,15712.5,15713.25,15680.0,15692.25,True,True,True,26.75,2.0,True,True,0.0,26.75
2023-07-14 02:00:00,bearish,2.0,Not Analyzed,15711.0,15728.75,15706.25,15723.75,15723.75,15729.0,15718.5,15724.0,15723.75,15725.75,15715.25,15722.5,True,False,False,6.5,35.0,True,True,0.0,6.5
2023-07-14 11:00:00,bearish,11.0,Not Analyzed,15690.75,15717.25,15690.75,15710.75,15711.0,15724.75,15706.0,15710.5,15710.0,15811.75,15702.0,15806.5,True,False,False,0.0,111.25,False,True,0.0,81.75
2023-07-14 18:00:00,bullish,18.0,Not Analyzed,15740.25,15763.5,15695.25,15696.75,15697.5,15706.75,15663.0,15703.0,15703.0,15711.25,15691.0,15693.75,True,False,False,30.75,0.0,False,True,0.0,30.75
2023-07-17 07:00:00,bearish,7.0,Not Analyzed,15694.75,15721.75,15687.5,15716.25,15716.5,15728.5,15710.25,15711.0,15710.75,15713.25,15686.75,15689.0,True,True,True,39.5,10.25,True,True,0.0,39.5
2023-07-18 02:00:00,bearish,2.0,Not Analyzed,15809.0,15816.75,15805.0,15815.0,15814.75,15820.5,15812.25,15813.75,15813.75,15818.0,15810.75,15816.25,True,False,False,4.25,2.5,False,True,0.0,4.25
2023-07-18 22:00:00,bearish,22.0,Not Analyzed,15949.25,15964.5,15945.0,15959.25,15959.0,15967.25,15959.0,15961.75,15961.0,15962.0,15952.5,15958.0,True,False,False,9.25,5.0,False,True,0.0,9.25
2023-07-19 16:00:00,bullish,16.0,Not Analyzed,16025.25,16062.75,15947.75,15974.75,15974.5,15979.25,15927.0,15948.0,15948.25,15955.0,15911.25,15952.0,False,False,False,25.0,48.0,False,True,0.0,25.0
2023-07-19 17:00:00,bullish,17.0,Not Analyzed,15974.5,15979.25,15927.0,15948.0,15948.25,15955.0,15911.25,15952.0,15952.25,16000.0,15951.0,15957.0,True,True,True,45.75,18.5,True,True,0.0,45.75
2023-07-19 22:00:00,bullish,22.0,Not Analyzed,15922.75,15925.75,15845.25,15857.0,15857.75,15863.0,15842.25,15857.0,15857.0,15877.0,15856.0,15871.75,True,False,False,29.5,27.0,False,False,0.0,0.0
2023-07-20 06:00:00,bullish,6.0,Not Analyzed,15897.5,15904.25,15845.0,15851.75,15851.25,15859.75,15837.25,15850.25,15850.0,15860.0,15821.75,15832.5,True,False,False,0.0,62.5,False,True,0.0,4.75
2023-07-20 08:00:00,bullish,8.0,Not Analyzed,15850.0,15860.0,15821.75,15832.5,15832.25,15836.0,15817.25,15833.5,15833.25,15865.5,15832.25,15859.75,True,True,True,42.5,35.25,True,True,0.0,42.5
2023-07-20 16:00:00,bullish,16.0,Not Analyzed,15744.0,15782.0,15684.5,15693.25,15693.5,15714.75,15679.25,15689.5,15689.5,15689.75,15605.25,15606.0,False,False,False,0.0,14.5,False,True,0.0,73.25
2023-07-24 07:00:00,bearish,7.0,Not Analyzed,15536.5,15591.25,15536.25,15587.0,15587.0,15594.0,15570.25,15572.75,15572.0,15594.25,15571.5,15582.75,False,False,False,11.25,99.0,True,True,0.0,11.25
2023-07-24 18:00:00,bullish,18.0,Not Analyzed,15584.75,15597.75,15539.25,15564.5,15564.75,15573.75,15525.25,15563.75,15563.75,15575.0,15559.25,15569.0,True,False,False,43.75,3.75,False,False,0.0,0.0
2023-07-25 06:00:00,bearish,6.0,Not Analyzed,15564.25,15590.0,15558.25,15587.5,15587.75,15594.25,15577.75,15589.75,15589.25,15629.25,15585.75,15621.25,False,False,False,0.0,40.0,False,True,0.0,27.0
2023-07-26 06:00:00,bearish,6.0,Not Analyzed,15643.75,15668.75,15640.5,15664.75,15664.25,15678.0,15656.25,15662.0,15662.75,15665.75,15640.25,15644.0,True,True,True,34.0,78.0,True,False,0.25,34.0
2023-07-27 08:00:00,bearish,8.0,Not Analyzed,15762.25,15805.25,15761.75,15802.25,15802.25,15809.5,15784.25,15799.5,15799.5,15807.25,15790.5,15798.75,False,False,False,10.75,36.75,True,True,0.0,10.75
2023-07-27 18:00:00,bullish,18.0,Not Analyzed,15724.25,15735.75,15548.5,15549.25,15549.5,15617.25,15511.25,15566.0,15566.0,15597.0,15560.5,15584.25,False,False,False,73.0,38.0,False,False,0.0,0.0
2023-07-28 13:00:00,bearish,13.0,Not Analyzed,15742.25,15819.75,15715.75,15788.5,15788.75,15837.75,15782.25,15816.25,15816.5,15895.75,15813.75,15894.75,False,False,False,0.0,120.25,False,True,0.0,57.0
2023-07-31 03:00:00,bullish,3.0,Not Analyzed,15818.75,15818.75,15795.75,15807.25,15806.75,15812.0,15791.25,15804.5,15804.5,15829.25,15797.0,15822.0,True,True,True,30.75,41.25,True,False,3.25,30.75
2023-07-31 05:00:00,bearish,5.0,Not Analyzed,15804.5,15829.25,15797.0,15822.0,15822.0,15844.0,15815.0,15824.75,15824.25,15837.25,15807.0,15821.25,True,False,False,22.75,0.25,False,True,0.0,22.75
2023-07-31 22:00:00,bullish,22.0,Not Analyzed,15869.25,15877.5,15857.5,15861.0,15861.25,15862.5,15852.0,15860.25,15860.25,15874.75,15854.5,15874.5,True,False,True,22.5,14.75,True,False,5.25,22.5
2023-08-01 08:00:00,bullish,8.0,Not Analyzed,15827.25,15832.25,15794.25,15813.0,15812.0,15814.75,15785.75,15807.5,15807.5,15826.5,15804.5,15823.5,True,False,False,37.75,13.0,True,True,0.0,37.75
2023-08-01 11:00:00,bullish,11.0,Not Analyzed,15824.0,15828.75,15766.5,15769.5,15769.25,15786.0,15755.75,15773.25,15773.0,15808.0,15764.25,15779.5,True,False,False,23.75,67.0,True,True,0.0,23.75
2023-08-02 02:00:00,bullish,2.0,Not Analyzed,15774.5,15776.25,15726.0,15728.5,15728.25,15736.25,15716.0,15727.75,15727.5,15730.0,15710.75,15717.75,False,False,False,1.75,13.75,False,True,0.0,1.75
2023-08-02 07:00:00,bullish,7.0,Not Analyzed,15677.5,15689.75,15625.5,15625.75,15625.75,15637.25,15590.25,15634.75,15635.0,15654.25,15617.75,15641.75,True,False,False,51.5,78.0,True,True,0.0,51.5
2023-08-03 22:00:00,bearish,22.0,Not Analyzed,15441.0,15484.0,15431.0,15477.5,15477.75,15498.5,15463.75,15481.25,15480.75,15509.0,15466.75,15508.25,False,False,False,0.0,10.0,False,True,0.0,9.75
2023-08-07 19:00:00,bearish,19.0,Not Analyzed,15449.5,15491.25,15435.5,15486.5,15486.25,15495.5,15479.75,15490.5,15495.0,15497.75,15481.0,15485.75,False,False,False,9.75,65.25,True,False,36.25,9.75
2023-08-08 01:00:00,bullish,1.0,Not Analyzed,15479.0,15480.0,15426.5,15429.0,15429.0,15446.5,15420.5,15442.75,15443.0,15449.5,15428.0,15433.5,True,False,False,13.0,12.5,False,True,0.0,13.0
2023-08-08 05:00:00,bullish,5.0,Not Analyzed,15442.0,15444.75,15408.5,15412.5,15412.75,15418.0,15401.5,15409.0,15409.0,15439.5,15403.75,15438.5,True,False,False,37.0,6.25,True,True,0.0,37.0
2023-08-09 03:00:00,bullish,3.0,Not Analyzed,15389.75,15390.75,15370.5,15373.75,15374.0,15381.0,15369.5,15379.75,15380.0,15399.0,15379.0,15389.5,True,True,True,20.0,43.0,True,False,0.25,20.0
2023-08-10 15:00:00,bullish,15.0,Not Analyzed,15331.75,15338.25,15206.5,15237.5,15237.5,15280.75,15196.25,15212.75,15213.0,15233.5,15136.0,15144.25,False,False,False,0.0,104.25,False,True,0.0,52.0
2023-08-14 02:00:00,bullish,2.0,Not Analyzed,15093.5,15095.25,15044.75,15048.5,15048.0,15057.0,15020.75,15050.5,15050.25,15071.5,15044.0,15050.5,True,False,False,29.75,174.5,True,False,43.0,29.75
2023-08-14 05:00:00,bearish,5.0,Not Analyzed,15049.75,15084.0,15049.75,15074.25,15075.0,15091.5,15062.25,15083.0,15082.5,15225.0,15073.0,15198.25,False,False,False,0.0,142.5,False,True,0.0,106.75
2023-08-15 03:00:00,bearish,3.0,Not Analyzed,15305.75,15321.75,15304.0,15320.0,15320.0,15327.5,15316.0,15319.75,15320.25,15327.5,15302.75,15310.25,True,True,True,17.25,151.0,True,True,0.0,17.25
2023-08-15 07:00:00,bullish,7.0,Not Analyzed,15286.0,15295.5,15202.0,15206.25,15206.5,15232.5,15187.75,15228.75,15228.5,15235.0,15203.25,15212.0,True,False,False,24.25,47.25,False,True,0.0,24.25
2023-08-16 07:00:00,bearish,7.0,Not Analyzed,15117.0,15154.25,15111.5,15141.5,15141.25,15166.0,15140.75,15147.75,15149.0,15151.75,15104.0,15118.5,True,True,True,47.5,67.5,True,False,1.5,47.5
2023-08-17 00:00:00,bullish,0.0,Not Analyzed,14929.75,14931.75,14897.75,14915.0,14914.75,14921.5,14887.5,14920.25,14921.5,14937.75,14913.5,14934.0,True,True,True,46.5,38.75,True,False,4.25,46.5
2023-08-18 02:00:00,bullish,2.0,Not Analyzed,14784.0,14791.0,14760.25,14768.75,14769.0,14773.75,14747.0,14761.5,14762.0,14770.75,14757.0,14763.25,False,False,False,16.25,13.5,False,True,0.0,16.25
2023-08-18 11:00:00,bullish,11.0,Not Analyzed,14712.25,14717.5,14641.0,14661.5,14661.5,14674.75,14630.0,14649.0,14649.0,14697.0,14620.0,14641.0,True,False,False,11.0,138.0,True,True,0.0,11.0
2023-08-21 18:00:00,bearish,18.0,Not Analyzed,14944.75,14994.0,14939.25,14980.25,14980.5,15013.75,14976.0,14987.0,14986.75,14987.0,14963.25,14972.0,True,False,False,41.75,29.0,True,False,27.25,41.75
2023-08-22 02:00:00,bearish,2.0,Not Analyzed,14966.0,14982.75,14962.25,14974.75,14974.25,14983.75,14971.0,14973.75,14974.25,14975.25,14960.0,14961.75,True,True,True,22.0,9.25,True,True,0.0,22.0
2023-08-22 11:00:00,bearish,11.0,Not Analyzed,15065.75,15107.0,15054.5,15098.5,15098.75,15118.25,15086.25,15087.0,15087.0,15097.5,14997.75,15005.0,True,True,True,113.25,73.0,True,False,60.75,113.25
2023-08-22 15:00:00,bullish,15.0,Not Analyzed,15047.75,15055.0,14972.25,14984.5,14984.5,14997.5,14933.5,14973.75,14973.75,14981.75,14932.0,14958.75,False,False,False,25.25,52.25,False,True,0.0,25.25
2023-08-23 01:00:00,bearish,1.0,Not Analyzed,14995.25,15021.0,14990.25,15014.0,15014.5,15029.75,15006.5,15013.75,15013.75,15017.5,15002.0,15011.5,True,False,False,18.25,7.5,False,True,0.0,18.25
2023-08-23 07:00:00,bearish,7.0,Not Analyzed,15028.5,15069.5,15026.75,15051.75,15051.75,15083.0,15048.75,15065.0,15065.25,15075.75,15045.75,15054.75,True,False,False,28.25,97.5,True,True,0.0,28.25
2023-08-24 02:00:00,bearish,2.0,Not Analyzed,15363.25,15393.5,15360.0,15391.5,15391.5,15398.75,15381.25,15383.75,15383.5,15394.0,15377.0,15392.0,True,False,False,6.75,53.5,True,True,0.0,6.75
2023-08-25 18:00:00,bearish,18.0,Not Analyzed,14881.0,14997.75,14875.25,14995.0,14995.25,15027.0,14966.25,14977.5,14977.5,14993.0,14967.75,14972.25,False,False,False,54.75,0.0,False,True,0.0,54.75
2023-08-28 03:00:00,bullish,3.0,Not Analyzed,15006.75,15007.5,14979.75,14980.5,14980.5,14989.5,14977.25,14989.5,14989.75,15008.0,14975.75,15005.0,True,True,True,27.75,27.25,True,True,0.0,27.75
2023-08-28 14:00:00,bullish,14.0,Not Analyzed,15052.25,15096.75,14998.75,15032.5,15033.0,15040.0,14983.5,15016.5,15016.75,15074.75,14993.0,15072.25,True,False,True,88.75,40.5,True,False,20.0,88.75
2023-08-29 15:00:00,bearish,15.0,Not Analyzed,15301.75,15386.25,15300.0,15367.75,15368.0,15391.0,15353.25,15379.0,15379.25,15400.75,15357.75,15372.0,False,False,False,19.0,4.5,False,True,0.0,19.0
2023-08-30 01:00:00,bearish,1.0,Not Analyzed,15444.25,15459.5,15437.5,15456.0,15457.0,15468.0,15453.25,15454.5,15454.0,15463.25,15453.5,15455.5,False,False,False,12.5,78.0,True,False,11.25,12.5
2023-08-31 17:00:00,bearish,17.0,Not Analyzed,15528.5,15576.0,15519.25,15557.25,15557.25,15596.0,15548.75,15553.5,15553.75,15593.5,15530.75,15532.25,True,False,False,63.75,9.75,True,False,3.75,63.75
2023-09-04 02:00:00,bearish,2.0,Not Analyzed,15521.25,15540.75,15519.5,15539.75,15540.0,15542.75,15531.5,15533.5,15533.75,15535.5,15531.25,15533.75,True,False,False,9.0,4.75,False,True,0.0,9.0
2023-09-04 03:00:00,bullish,3.0,Not Analyzed,15540.0,15542.75,15531.5,15533.5,15533.75,15535.5,15531.25,15533.75,15533.5,15548.0,15529.0,15546.0,True,True,True,14.75,24.5,True,False,6.0,14.75
2023-09-04 14:00:00,bullish,14.0,Not Analyzed,15575.5,15578.75,15518.5,15519.5,15519.5,15529.75,15512.25,15521.75,15522.0,15534.0,15521.75,15523.75,True,False,False,11.5,11.0,False,True,0.0,11.5
2023-09-04 15:00:00,bearish,15.0,Not Analyzed,15519.5,15529.75,15512.25,15521.75,15522.0,15534.0,15521.75,15523.75,15527.75,15534.75,15514.0,15520.5,True,False,True,13.5,32.5,True,False,1.0,13.5
2023-09-05 09:00:00,bearish,9.0,Not Analyzed,15451.25,15476.5,15445.5,15468.0,15467.75,15489.25,15461.0,15474.0,15474.25,15480.0,15444.25,15472.0,True,True,True,17.25,35.25,True,True,0.0,17.25
2023-09-05 14:00:00,bearish,14.0,Not Analyzed,15462.75,15540.25,15442.75,15519.0,15519.0,15577.0,15503.0,15519.75,15519.75,15563.5,15517.0,15552.0,False,False,False,25.0,42.0,False,True,0.0,25.0
2023-09-05 20:00:00,bullish,20.0,Not Analyzed,15534.0,15539.25,15513.25,15517.5,15511.25,15525.25,15510.0,15524.25,15524.25,15526.75,15516.75,15521.75,True,False,False,11.75,11.25,False,True,0.0,11.75
2023-09-06 17:00:00,bearish,17.0,Not Analyzed,15327.5,15374.25,15310.5,15357.0,15357.5,15391.0,15345.5,15373.25,15373.25,15404.75,15349.25,15398.0,False,False,False,0.0,26.75,False,True,0.0,7.0
2023-09-06 20:00:00,bullish,20.0,Not Analyzed,15398.0,15398.75,15383.0,15386.75,15385.0,15391.5,15379.0,15384.5,15385.0,15394.25,15383.5,15390.5,True,False,False,11.5,5.25,False,True,0.0,11.5
2023-09-07 20:00:00,bearish,20.0,Not Analyzed,15276.75,15287.25,15262.5,15286.25,15286.25,15289.0,15282.5,15285.5,15285.75,15289.0,15271.25,15280.75,True,False,True,8.25,27.5,True,False,4.0,8.25
2023-09-11 13:00:00,bullish,13.0,Not Analyzed,15423.25,15448.25,15351.75,15364.75,15365.5,15391.5,15339.0,15358.0,15357.5,15404.25,15347.0,15368.75,True,False,False,29.75,128.75,True,False,54.5,29.75
2023-09-12 14:00:00,bullish,14.0,Not Analyzed,15650.25,15654.5,15542.25,15544.0,15544.25,15566.5,15516.75,15553.75,15554.0,15577.25,15548.5,15559.5,True,False,False,42.75,56.25,False,True,0.0,42.75
2023-09-13 18:00:00,bullish,18.0,Not Analyzed,15604.25,15612.0,15523.5,15554.0,15554.5,15562.5,15508.25,15554.5,15554.5,15575.0,15548.25,15573.0,True,False,False,64.75,38.75,True,False,31.25,64.75
2023-09-14 07:00:00,bullish,7.0,Not Analyzed,15617.25,15619.5,15597.0,15600.5,15600.25,15608.0,15566.25,15597.75,15597.5,15608.75,15587.0,15595.75,True,False,False,29.5,73.25,True,True,0.0,29.5
2023-09-14 17:00:00,bullish,17.0,Not Analyzed,15705.25,15707.25,15679.25,15680.25,15680.25,15690.0,15653.25,15686.75,15687.0,15714.5,15665.25,15672.5,True,True,True,19.25,25.25,False,False,0.0,0.0
2023-09-15 03:00:00,bearish,3.0,Not Analyzed,15700.25,15718.5,15698.5,15710.0,15710.25,15719.75,15708.25,15714.0,15714.25,15719.0,15703.5,15713.0,True,False,False,6.75,71.0,True,False,12.75,6.75
2023-09-15 07:00:00,bullish,7.0,Not Analyzed,15703.25,15709.5,15653.0,15675.75,15676.0,15680.0,15651.25,15655.0,15655.5,15664.5,15642.0,15658.0,False,False,False,6.75,14.75,False,True,0.0,6.75
2023-09-15 08:00:00,bullish,8.0,Not Analyzed,15676.0,15680.0,15651.25,15655.0,15655.5,15664.5,15642.0,15658.0,15657.75,15671.0,15650.0,15668.25,True,False,False,26.25,4.5,False,True,0.0,26.25
2023-09-15 14:00:00,bullish,14.0,Not Analyzed,15512.25,15532.5,15423.25,15423.75,15424.0,15449.5,15412.0,15432.75,15433.25,15468.0,15424.25,15462.0,True,False,False,50.0,1.75,False,True,0.0,50.0
2023-09-15 17:00:00,bullish,17.0,Not Analyzed,15462.25,15463.75,15365.0,15395.5,15395.75,15397.25,15356.75,15376.25,15376.75,15413.75,15359.75,15390.75,True,False,False,34.0,29.0,False,False,0.0,0.0
2023-09-18 15:00:00,bearish,15.0,Not Analyzed,15399.5,15452.5,15387.5,15448.0,15448.25,15461.0,15426.0,15435.75,15436.25,15457.25,15424.5,15436.0,True,False,False,25.0,57.0,True,False,36.5,25.0
2023-09-19 01:00:00,bullish,1.0,Not Analyzed,15424.5,15427.25,15406.75,15407.5,15407.5,15415.5,15404.5,15413.5,15413.25,15416.5,15407.75,15408.25,True,False,False,3.75,29.0,True,True,0.0,3.75
2023-09-19 07:00:00,bearish,7.0,Not Analyzed,15390.5,15430.0,15380.75,15425.0,15425.25,15437.25,15421.75,15428.0,15429.0,15441.5,15418.75,15437.75,True,False,False,0.0,189.25,True,True,0.0,0.5
2023-09-19 17:00:00,bearish,17.0,Not Analyzed,15303.0,15380.0,15297.75,15373.0,15373.25,15408.0,15348.0,15348.0,15348.5,15390.0,15338.0,15377.25,True,False,False,30.75,23.5,False,False,0.0,0.0
2023-09-20 00:00:00,bullish,0.0,Not Analyzed,15383.75,15385.75,15362.25,15366.5,15365.75,15375.0,15353.75,15366.25,15366.0,15372.0,15356.25,15358.5,False,False,False,4.75,31.5,True,True,0.0,4.75
2023-09-20 03:00:00,bullish,3.0,Not Analyzed,15358.25,15362.25,15347.5,15349.75,15350.0,15352.75,15342.25,15348.0,15348.0,15361.0,15343.25,15350.5,True,False,True,8.25,59.5,True,False,7.75,8.25
2023-09-20 06:00:00,bearish,6.0,Not Analyzed,15350.5,15385.75,15349.75,15368.75,15368.25,15390.0,15364.25,15382.75,15382.25,15406.25,15365.0,15402.5,False,False,False,0.0,27.5,False,True,0.0,12.5
2023-09-20 14:00:00,bullish,14.0,Not Analyzed,15412.5,15421.0,15356.0,15363.5,15363.5,15376.75,15328.5,15375.5,15375.25,15384.75,15358.25,15382.25,True,False,False,53.75,9.75,False,True,0.0,53.75
2023-09-22 01:00:00,bearish,1.0,Not Analyzed,14857.0,14876.75,14843.25,14871.25,14872.0,14888.25,14870.75,14876.5,14876.25,14901.25,14874.25,14895.75,False,False,False,0.0,5.5,False,True,0.0,7.5
2023-09-22 10:00:00,bullish,10.0,Not Analyzed,14932.0,14939.75,14918.0,14926.5,14926.5,14928.5,14912.5,14923.25,14923.25,14972.5,14923.0,14954.25,True,True,True,41.75,73.25,True,True,0.0,41.75
2023-09-25 15:00:00,bearish,15.0,Not Analyzed,14818.0,14923.0,14817.0,14900.0,14900.25,14936.25,14864.5,14882.5,14883.25,14921.25,14870.0,14902.75,False,False,False,33.5,60.25,False,True,0.0,33.5
2023-09-26 01:00:00,bullish,1.0,Not Analyzed,14878.5,14885.25,14854.75,14863.75,14863.25,14868.25,14852.25,14860.0,14860.25,14875.5,14858.25,14874.75,True,False,False,22.5,12.75,True,True,0.0,22.5
2023-09-26 13:00:00,bullish,13.0,Not Analyzed,14845.0,14846.5,14764.0,14772.5,14770.0,14805.75,14724.5,14768.5,14768.5,14777.5,14725.0,14738.0,False,False,False,13.5,46.0,False,True,0.0,13.5
2023-09-26 18:00:00,bullish,18.0,Not Analyzed,14738.25,14738.5,14691.0,14707.75,14707.5,14720.0,14666.25,14708.75,14708.75,14736.0,14707.25,14725.25,True,False,False,59.0,26.75,True,False,13.0,59.0
2023-09-27 02:00:00,bullish,2.0,Not Analyzed,14750.5,14751.5,14736.25,14739.5,14739.0,14744.5,14730.5,14738.25,14738.75,14753.5,14735.0,14752.25,True,True,True,21.75,43.75,True,False,1.75,21.75
2023-09-27 09:00:00,bullish,9.0,Not Analyzed,14780.5,14783.75,14754.0,14761.25,14761.0,14768.5,14744.25,14765.0,14764.75,14778.25,14747.5,14768.0,True,False,False,23.75,38.0,True,True,0.0,23.75
2023-09-27 18:00:00,bearish,18.0,Not Analyzed,14620.0,14755.5,14594.5,14739.0,14739.5,14821.5,14701.5,14743.75,14744.0,14779.5,14738.5,14766.5,False,False,False,55.0,24.0,False,False,0.0,0.0
2023-09-28 03:00:00,bullish,3.0,Not Analyzed,14747.0,14748.25,14733.0,14740.25,14740.25,14742.5,14712.75,14741.25,14742.0,14776.0,14739.5,14771.25,True,True,True,58.5,2.5,True,True,0.0,58.5
2023-09-28 15:00:00,bearish,15.0,Not Analyzed,14780.0,14910.75,14756.5,14908.25,14908.5,14947.5,14878.75,14891.25,14891.5,14908.0,14830.75,14850.5,True,False,False,97.0,39.25,False,False,0.0,0.0
