time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1741647600,19377.5,19401,19229.25,19304.25,19376.5,19401,19229.25,19304.25
1741651200,19306.5,19329.5,19139.25,19206,19304.25,19329.5,19139.25,19206
1741654800,19208,19272,19146.75,19254.75,19206,19272,19146.75,19254.75
1741658400,19255.75,19420,19247.25,19391.25,19254.75,19420,19247.25,19391.25
1741662000,19392.25,19495,19392.25,19436.75,19391.25,19495,19392.25,19436.75
1741665600,19434.75,19494.5,19412.5,19465.5,19436.75,19494.5,19412.5,19465.5
1741669200,19465.5,19491.75,19445.75,19477.75,19465.5,19491.75,19445.75,19477.75
1741672800,19476,19519.75,19457.5,19474.25,19477.75,19519.75,19457.5,19474.25
1741676400,19474,19494.5,19403,19482,19474.25,19494.5,19403,19482
1741680000,19481,19568.75,19468.5,19564,19482,19568.75,19468.5,19564
1741683600,19563.25,19581.75,19531,19544.75,19564,19581.75,19531,19544.75
1741687200,19544.5,19561.5,19507,19534,19544.75,19561.5,19507,19534
1741690800,19533.75,19578,19470.5,19578,19534,19578,19470.5,19578
1741694400,19576.75,19585,19439.25,19453,19578,19585,19439.25,19453
1741698000,19453.75,19599,19385.75,19523.5,19453,19599,19385.75,19523.5
1741701600,19523.25,19614,19264.5,19315,19523.5,19614,19264.5,19315
1741705200,19311.75,19544.25,19286,19422.25,19315,19544.25,19286,19422.25
1741708800,19422,19446,19296,19323,19422.25,19446,19296,19323
1741712400,19323,19369.5,19201,19325,19323,19369.5,19201,19325
1741716000,19326,19686.75,19319,19639.25,19325,19686.75,19319,19639.25
1741719600,19640,19677.5,19391.75,19393,19639.25,19677.5,19391.75,19393
1741723200,19392.5,19446,19371.75,19401.25,19393,19446,19371.75,19401.25
1741730400,19412.75,19479.75,19399.25,19469.75,19401.25,19479.75,19399.25,19469.75
1741734000,19468.75,19477.25,19423.5,19476.75,19469.75,19477.25,19423.5,19476.75
1741737600,19478,19499.75,19438.5,19466.25,19476.75,19499.75,19438.5,19466.25
1741741200,19467,19482.75,19442.25,19471.5,19466.25,19482.75,19442.25,19471.5
1741744800,19472.5,19492.75,19449.25,19452.5,19471.5,19492.75,19449.25,19452.5
1741748400,19455.25,19469,19435.5,19451,19452.5,19469,19435.5,19451
1741752000,19451.25,19473,19437,19454,19451,19473,19437,19454
1741755600,19455,19483.5,19447.5,19480,19454,19483.5,19447.5,19480
1741759200,19480.25,19480.75,19397,19412,19480,19480.75,19397,19412
1741762800,19412,19483,19387,19474.5,19412,19483,19387,19474.5
1741766400,19474.75,19555.5,19441.75,19547.25,19474.5,19555.5,19441.75,19547.25
1741770000,19546,19565,19523.5,19560.25,19547.25,19565,19523.5,19560.25
1741773600,19559.5,19567.25,19524.25,19550.5,19560.25,19567.25,19524.25,19550.5
1741777200,19551,19608.25,19546.75,19582.75,19550.5,19608.25,19546.75,19582.75
1741780800,19582.5,19788.75,19564.75,19722,19582.75,19788.75,19564.75,19722
1741784400,19722.5,19777.75,19589.75,19644.5,19722,19777.75,19589.75,19644.5
1741788000,19643.25,19725.25,19469.5,19475.75,19644.5,19725.25,19469.5,19475.75
1741791600,19474.25,19638,19395.25,19633,19475.75,19638,19395.25,19633
1741795200,19633.5,19727.75,19586.5,19626.5,19633,19727.75,19586.5,19626.5
1741798800,19627,19719.5,19535.5,19539.5,19626.5,19719.5,19535.5,19539.5
1741802400,19540.25,19706.25,19531.25,19677.75,19539.5,19706.25,19531.25,19677.75
1741806000,19677.5,19677.75,19554,19609,19677.75,19677.75,19554,19609
1741809600,19609,19610,19561.5,19572.75,19609,19610,19561.5,19572.75
1741816800,19572,19637.25,19567.5,19627.25,19572.75,19637.25,19567.5,19627.25
1741820400,19626.25,19688,19626.25,19685.25,19627.25,19688,19626.25,19685.25
1741824000,19683.75,19694,19639.75,19644.5,19685.25,19694,19639.75,19644.5
1741827600,19643.25,19656.5,19607,19638.5,19644.5,19656.5,19607,19638.5
1741831200,19638,19644,19587.25,19592.25,19638.5,19644,19587.25,19592.25
1741834800,19592.25,19592.75,19510,19520.25,19592.25,19592.75,19510,19520.25
1741838400,19518.5,19544.75,19463,19481,19520.25,19544.75,19463,19481
1741842000,19481.75,19504.25,19435,19464,19481,19504.25,19435,19464
1741845600,19465.25,19499,19400.75,19483.5,19464,19499,19400.75,19483.5
1741849200,19483,19512,19416.75,19432,19483.5,19512,19416.75,19432
1741852800,19430.75,19494.75,19408.75,19492.75,19432,19494.75,19408.75,19492.75
1741856400,19492,19609.5,19460.25,19606,19492.75,19609.5,19460.25,19606
1741860000,19605.5,19631,19560.25,19575.25,19606,19631,19560.25,19575.25
1741863600,19575.5,19595,19494.75,19532,19575.25,19595,19494.75,19532
1741867200,19529.25,19600,19477,19555.75,19532,19600,19477,19555.75
1741870800,19556,19590.75,19339.5,19366.75,19555.75,19590.75,19339.5,19366.75
1741874400,19367.5,19570,19324.5,19423.25,19366.75,19570,19324.5,19423.25
1741878000,19424.25,19477.75,19276.5,19296.75,19423.25,19477.75,19276.5,19296.75
1741881600,19296.75,19390.75,19240.5,19288,19296.75,19390.75,19240.5,19288
1741885200,19287.5,19312.75,19170,19191,19288,19312.75,19170,19191
1741888800,19190,19377,19186.75,19363.5,19191,19377,19186.75,19363.5
1741892400,19362.25,19396.25,19184.25,19251.5,19363.5,19396.25,19184.25,19251.5
1741896000,19251.75,19328.5,19243.75,19293,19251.5,19328.5,19243.75,19293
1741903200,19312.75,19382,19296.75,19362.5,19293,19382,19296.75,19362.5
1741906800,19362.25,19386.5,19349.25,19356.25,19362.5,19386.5,19349.25,19356.25
1741910400,19358.25,19425.75,19335,19400.5,19356.25,19425.75,19335,19400.5
1741914000,19401.25,19432.75,19387.5,19402.75,19400.5,19432.75,19387.5,19402.75
1741917600,19403.5,19441.5,19401.5,19435.5,19402.75,19441.5,19401.5,19435.5
1741921200,19434.25,19460,19433,19449.5,19435.5,19460,19433,19449.5
1741924800,19449,19458.75,19431,19442,19449.5,19458.75,19431,19442
1741928400,19441.75,19455.25,19404.25,19410.25,19442,19455.25,19404.25,19410.25
1741932000,19410.25,19420.5,19383.75,19413,19410.25,19420.5,19383.75,19413
1741935600,19411.25,19422,19370,19391.75,19413,19422,19370,19391.75
1741939200,19392.25,19454,19375.25,19427.75,19391.75,19454,19375.25,19427.75
1741942800,19428.75,19462.5,19427,19441.5,19427.75,19462.5,19427,19441.5
1741946400,19443,19487.75,19398.5,19456.5,19441.5,19487.75,19398.5,19456.5
1741950000,19456.75,19487.25,19424,19472.25,19456.5,19487.25,19424,19472.25
1741953600,19472.25,19533.5,19467,19496,19472.25,19533.5,19467,19496
1741957200,19495.75,19620.75,19450.75,19548.5,19496,19620.75,19450.75,19548.5
1741960800,19545.25,19611.25,19436.75,19610.25,19548.5,19611.25,19436.75,19610.25
1741964400,19610.25,19703,19589,19680,19610.25,19703,19589,19680
1741968000,19680,19707.75,19604.5,19687,19680,19707.75,19604.5,19687
1741971600,19686.75,19707.25,19619.75,19629.75,19687,19707.25,19619.75,19629.75
1741975200,19630,19704.5,19612.25,19674.25,19629.75,19704.5,19612.25,19674.25
1741978800,19673.75,19742.5,19650,19705.25,19674.25,19742.5,19650,19705.25
1741982400,19705,19707.25,19640.75,19667.5,19705.25,19707.25,19640.75,19667.5
1742162400,19668.25,19686.25,19559.5,19569.5,19667.5,19686.25,19559.5,19569.5
1742166000,19569.25,19611.25,19550.5,19584,19569.5,19611.25,19550.5,19584
1742169600,19586,19622.75,19564.5,19601.75,19584,19622.75,19564.5,19601.75
1742173200,19602,19628.5,19598.75,19609,19601.75,19628.5,19598.75,19609
1742176800,19609.5,19611.5,19592.25,19602.5,19609,19611.5,19592.25,19602.5
1742180400,19601.25,19610,19583.25,19586.25,19602.5,19610,19583.25,19586.25
1742184000,19584.5,19606.5,19584.25,19595,19586.25,19606.5,19584.25,19595
1742187600,19595.5,19600,19585,19593.75,19595,19600,19585,19593.75
1742191200,19594,19601.75,19562,19577.5,19593.75,19601.75,19562,19577.5
1742194800,19577,19600,19554.75,19592,19577.5,19600,19554.75,19592
1742198400,19593,19627.75,19575.75,19620.5,19592,19627.75,19575.75,19620.5
1742202000,19618.75,19636.5,19604.5,19625.25,19620.5,19636.5,19604.5,19625.25
1742205600,19624.5,19688.75,19617,19680.25,19625.25,19688.75,19617,19680.25
1742209200,19679,19717,19677.5,19682.75,19680.25,19717,19677.5,19682.75
1742212800,19683.25,19778.5,19660.25,19752.75,19682.75,19778.5,19660.25,19752.75
1742216400,19751.25,19847.75,19683.25,19789,19752.75,19847.75,19683.25,19789
1742220000,19790,19817.25,19671.25,19688,19789,19817.25,19671.25,19688
1742223600,19686.25,19734.5,19628.75,19681.5,19688,19734.5,19628.75,19681.5
1742227200,19682.25,19745,19654.75,19699.25,19681.5,19745,19654.75,19699.25
1742230800,19698.5,19833.5,19673.25,19816,19699.25,19833.5,19673.25,19816
1742234400,19815.75,19959.25,19814.75,19937.5,19816,19959.25,19814.75,19937.5
1742238000,19936.75,19944.5,19826,19831.75,19937.5,19944.5,19826,19831.75
1742241600,19832.5,19838.5,19800.5,19831.25,19831.75,19838.5,19800.5,19831.25
1742248800,20041,20066.5,20033.25,20058.25,19831.25,20066.5,20033.25,20058.25
1742252400,20058.25,20061,20025,20029,20058.25,20061,20025,20029
1742256000,20028.5,20036.5,19990.75,20003.75,20029,20036.5,19990.75,20003.75
1742259600,20004.25,20016.5,19953.25,19959.5,20003.75,20016.5,19953.25,19959.5
1742263200,19959,19977.5,19956,19970.5,19959.5,19977.5,19956,19970.5
1742266800,19970.25,19975,19934,19941,19970.5,19975,19934,19941
1742270400,19940.25,19956.25,19920.75,19928.5,19941,19956.25,19920.75,19928.5
1742274000,19929,19954.25,19928.5,19951.5,19928.5,19954.25,19928.5,19951.5
1742277600,19950.5,19980.25,19941,19975.25,19951.5,19980.25,19941,19975.25
1742281200,19975.5,19989,19961,19980.25,19975.25,19989,19961,19980.25
1742284800,19980.75,20038.5,19968.5,20024,19980.25,20038.5,19968.5,20024
1742288400,20024.75,20037.5,19978,19981,20024,20037.5,19978,19981
1742292000,19980.25,19985.75,19922.5,19981.5,19981,19985.75,19922.5,19981.5
1742295600,19981.75,19997.75,19929.5,19971.25,19981.5,19997.75,19929.5,19971.25
1742299200,19970,19976.5,19901,19905.25,19971.25,19976.5,19901,19905.25
1742302800,19904.75,19930,19657.25,19672.5,19905.25,19930,19657.25,19672.5
1742306400,19673,19733.75,19634.5,19679.75,19672.5,19733.75,19634.5,19679.75
1742310000,19680,19701.75,19604.25,19659,19679.75,19701.75,19604.25,19659
1742313600,19659.5,19753.5,19649.75,19732,19659,19753.5,19649.75,19732
1742317200,19732.75,19749.75,19652.75,19711,19732,19749.75,19652.75,19711
1742320800,19711.75,19783.5,19657.75,19745.5,19711,19783.5,19657.75,19745.5
1742324400,19745,19752.25,19662.25,19706.25,19745.5,19752.25,19662.25,19706.25
1742328000,19706.5,19737,19700.5,19704,19706.25,19737,19700.5,19704
1742335200,19704.75,19723,19666.25,19708,19704,19723,19666.25,19708
1742338800,19708.75,19718.75,19686.25,19709.5,19708,19718.75,19686.25,19709.5
1742342400,19708.5,19797.5,19706.25,19776,19709.5,19797.5,19706.25,19776
1742346000,19775.5,19786.25,19761.75,19770.25,19776,19786.25,19761.75,19770.25
1742349600,19771.5,19779.75,19753,19754.25,19770.25,19779.75,19753,19754.25
1742353200,19754.5,19774.5,19754,19763.25,19754.25,19774.5,19754,19763.25
1742356800,19762.75,19764,19731,19736.25,19763.25,19764,19731,19736.25
1742360400,19736.75,19762,19722,19738.25,19736.25,19762,19722,19738.25
1742364000,19737.25,19744,19716.75,19738,19738.25,19744,19716.75,19738
1742367600,19738.75,19738.75,19660,19673.75,19738,19738.75,19660,19673.75
1742371200,19673,19746.5,19671.75,19721.5,19673.75,19746.5,19671.75,19721.5
1742374800,19721,19767,19705.5,19764.25,19721.5,19767,19705.5,19764.25
1742378400,19763,19785,19748.5,19758,19764.25,19785,19748.5,19758
1742382000,19758,19789.75,19748,19773.25,19758,19789.75,19748,19773.25
1742385600,19772.5,19783.75,19742.5,19760.5,19773.25,19783.75,19742.5,19760.5
1742389200,19761.5,19844.75,19706.25,19823.25,19760.5,19844.75,19706.25,19823.25
1742392800,19823.25,19900.75,19788,19798,19823.25,19900.75,19788,19798
1742396400,19798,19937.5,19790,19920.25,19798,19937.5,19790,19920.25
1742400000,19919.75,19932.75,19853.75,19876,19920.25,19932.75,19853.75,19876
1742403600,19875.75,19885.5,19785.5,19809.25,19876,19885.5,19785.5,19809.25
1742407200,19809.25,20029.75,19769,20023.75,19809.25,20029.75,19769,20023.75
1742410800,20023.75,20143,19934.75,19953.5,20023.75,20143,19934.75,19953.5
1742414400,19953,19981.5,19940.25,19945,19953.5,19981.5,19940.25,19945
1742421600,19949.75,20026.25,19944.25,20011.75,19945,20026.25,19944.25,20011.75
1742425200,20012.25,20035,20003.25,20032.5,20011.75,20035,20003.25,20032.5
1742428800,20031.5,20057.75,20011.5,20048.25,20032.5,20057.75,20011.5,20048.25
1742432400,20047.5,20057.75,20025,20028,20048.25,20057.75,20025,20028
1742436000,20028.25,20078.25,20027.75,20068,20028,20078.25,20027.75,20068
1742439600,20068.5,20092.75,20068.5,20083.5,20068,20092.75,20068.5,20083.5
1742443200,20083.5,20092,20068.5,20080,20083.5,20092,20068.5,20080
1742446800,20080,20090,20067,20088,20080,20090,20067,20088
1742450400,20087.75,20089,20044,20050.25,20088,20089,20044,20050.25
1742454000,20049.5,20075.75,20036,20041.25,20050.25,20075.75,20036,20041.25
1742457600,20041.5,20073.25,20040.75,20055,20041.25,20073.25,20040.75,20055
1742461200,20055.75,20059,19935.25,19954.5,20055,20059,19935.25,19954.5
1742464800,19955.25,19956,19735.25,19815.25,19954.5,19956,19735.25,19815.25
1742468400,19815.5,19862,19794.5,19852.25,19815.25,19862,19794.5,19852.25
1742472000,19853.25,19861.5,19823.25,19827.25,19852.25,19861.5,19823.25,19827.25
1742475600,19827.75,19940,19756,19932.75,19827.25,19940,19756,19932.75
1742479200,19934.25,20105,19926.25,20043.5,19932.75,20105,19926.25,20043.5
1742482800,20043,20063,19965,19985.75,20043.5,20063,19965,19985.75
1742486400,19985.75,20040,19859.25,19875.75,19985.75,20040,19859.25,19875.75
1742490000,19875.5,19942,19826,19848.5,19875.75,19942,19826,19848.5
1742493600,19848.75,19898.5,19795,19819.5,19848.5,19898.5,19795,19819.5
1742497200,19819.75,19921.75,19814.75,19881.25,19819.5,19921.75,19814.75,19881.25
1742500800,19881.25,19913,19879.5,19894.25,19881.25,19913,19879.5,19894.25
1742508000,19898.5,19909.75,19880,19888.25,19894.25,19909.75,19880,19888.25
1742511600,19887.75,19889.75,19847.25,19886.25,19888.25,19889.75,19847.25,19886.25
1742515200,19885.75,19927.25,19880.25,19913.25,19886.25,19927.25,19880.25,19913.25
1742518800,19913,19932.75,19899.5,19924.75,19913.25,19932.75,19899.5,19924.75
1742522400,19925.25,19929.5,19890.75,19902.25,19924.75,19929.5,19890.75,19902.25
1742526000,19903.75,19904.25,19864.5,19874.5,19902.25,19904.25,19864.5,19874.5
1742529600,19874,19894,19860.5,19869.5,19874.5,19894,19860.5,19869.5
1742533200,19869,19872.5,19823,19850.75,19869.5,19872.5,19823,19850.75
1742536800,19849.25,19892.25,19842.25,19891.25,19850.75,19892.25,19842.25,19891.25
1742540400,19892,19897,19820.25,19841.25,19891.25,19897,19820.25,19841.25
1742544000,19842,19872.75,19764,19797.25,19841.25,19872.75,19764,19797.25
1742547600,19798,19816.75,19759.5,19797,19797.25,19816.75,19759.5,19797
1742551200,19797.25,19845.25,19770,19800.25,19797,19845.25,19770,19800.25
1742554800,19799.75,19824.25,19785.5,19793,19800.25,19824.25,19785.5,19793
1742558400,19792.25,19830,19670.25,19681,19793,19830,19670.25,19681
1742562000,19681.25,19752.25,19602.25,19718.5,19681,19752.25,19602.25,19718.5
1742565600,19719.25,19797.25,19663,19793.75,19718.5,19797.25,19663,19793.75
1742569200,19794,19812,19679.25,19712.5,19793.75,19812,19679.25,19712.5
1742572800,19712.5,19896.25,19680.5,19895,19712.5,19896.25,19680.5,19895
1742576400,19895.25,19900,19801.25,19857.5,19895,19900,19801.25,19857.5
1742580000,19857,19888.75,19831.75,19859,19857.5,19888.75,19831.75,19859
1742583600,19859.75,19974,19812.75,19953,19859,19974,19812.75,19953
1742587200,19952.75,19977.5,19931.5,19970.75,19953,19977.5,19931.5,19970.75
1742767200,20050.5,20102.5,20050.5,20063.5,19970.75,20102.5,20050.5,20063.5
1742770800,20063.75,20114.25,20056.5,20107.5,20063.5,20114.25,20056.5,20107.5
1742774400,20109.75,20139,20102,20123,20107.5,20139,20102,20123
1742778000,20122.25,20127,20099.25,20109.75,20123,20127,20099.25,20109.75
1742781600,20109.75,20117,20097.25,20113.75,20109.75,20117,20097.25,20113.75
1742785200,20114,20125,20100.75,20104.75,20113.75,20125,20100.75,20104.75
1742788800,20104,20113.75,20096,20112.5,20104.75,20113.75,20096,20112.5
1742792400,20111.75,20126,20111.75,20116.5,20112.5,20126,20111.75,20116.5
1742796000,20116.5,20149.75,20110.25,20146.75,20116.5,20149.75,20110.25,20146.75
1742799600,20146.5,20173,20140.5,20167.5,20146.75,20173,20140.5,20167.5
1742803200,20166.75,20227.25,20158.75,20211,20167.5,20227.25,20158.75,20211
1742806800,20210,20221.75,20179.5,20189.25,20211,20221.75,20179.5,20189.25
1742810400,20188.5,20230,20183.25,20214.75,20189.25,20230,20183.25,20214.75
1742814000,20214,20262.75,20210.25,20253,20214.75,20262.75,20210.25,20253
1742817600,20253.75,20276.25,20237.75,20273,20253,20276.25,20237.75,20273
1742821200,20272.75,20338.5,20229.25,20316,20273,20338.5,20229.25,20316
1742824800,20315.5,20359.5,20274.75,20349.5,20316,20359.5,20274.75,20349.5
1742828400,20349.25,20370.25,20328.25,20354.5,20349.5,20370.25,20328.25,20354.5
1742832000,20355,20380.75,20319,20341.5,20354.5,20380.75,20319,20341.5
1742835600,20342.5,20350.25,20309,20342.5,20341.5,20350.25,20309,20342.5
1742839200,20342.75,20373.5,20308.25,20366,20342.5,20373.5,20308.25,20366
1742842800,20366.25,20409.5,20359.75,20365.75,20366,20409.5,20359.75,20365.75
1742846400,20365.75,20379.25,20356.25,20357.25,20365.75,20379.25,20356.25,20357.25
1742853600,20353,20366.25,20342.25,20348.25,20357.25,20366.25,20342.25,20348.25
1742857200,20348.5,20367.75,20343.5,20355,20348.25,20367.75,20343.5,20355
1742860800,20354.75,20371.5,20334,20368.75,20355,20371.5,20334,20368.75
1742864400,20367.75,20374.75,20358.5,20361.5,20368.75,20374.75,20358.5,20361.5
1742868000,20360.75,20360.75,20338,20344.25,20361.5,20360.75,20338,20344.25
1742871600,20343.5,20348.25,20329.75,20338.75,20344.25,20348.25,20329.75,20338.75
1742875200,20338.75,20341.75,20328.5,20336,20338.75,20341.75,20328.5,20336
1742878800,20336,20343,20333,20341.25,20336,20343,20333,20341.25
1742882400,20341.5,20351,20332.25,20351,20341.25,20351,20332.25,20351
1742886000,20350.25,20372,20338.25,20338.25,20351,20372,20338.25,20338.25
1742889600,20339,20350.5,20293,20303.75,20338.25,20350.5,20293,20303.75
1742893200,20303.75,20345.75,20296.5,20343.5,20303.75,20345.75,20296.5,20343.5
1742896800,20343,20383,20320.75,20374.5,20343.5,20383,20320.75,20374.5
1742900400,20373.75,20416.5,20364,20411.75,20374.5,20416.5,20364,20411.75
1742904000,20412,20447.5,20403.5,20407,20411.75,20447.5,20403.5,20407
1742907600,20407,20434.75,20361.75,20410.75,20407,20434.75,20361.75,20410.75
1742911200,20414.25,20491,20370.75,20476.75,20410.75,20491,20370.75,20476.75
1742914800,20476,20495.25,20432.25,20442.5,20476.75,20495.25,20432.25,20442.5
1742918400,20442.75,20461.25,20417.5,20450,20442.5,20461.25,20417.5,20450
1742922000,20450.25,20480,20402,20414.25,20450,20480,20402,20414.25
1742925600,20414.25,20457.25,20402.75,20427.75,20414.25,20457.25,20402.75,20427.75
1742929200,20427.5,20492.75,20425,20487.75,20427.75,20492.75,20425,20487.75
1742932800,20488,20524.75,20486.75,20517.25,20487.75,20524.75,20486.75,20517.25
1742940000,20511.5,20531.5,20504,20508.75,20517.25,20531.5,20504,20508.75
1742943600,20508.75,20534,20508.75,20523.5,20508.75,20534,20508.75,20523.5
1742947200,20524,20536.75,20511,20527,20523.5,20536.75,20511,20527
1742950800,20526.25,20526.5,20505,20510.5,20527,20526.5,20505,20510.5
1742954400,20510.75,20513,20471.75,20493.5,20510.5,20513,20471.75,20493.5
1742958000,20493.25,20494.25,20469.25,20479.25,20493.5,20494.25,20469.25,20479.25
1742961600,20479.75,20484.25,20472.75,20483.75,20479.25,20484.25,20472.75,20483.75
1742965200,20483.25,20494.75,20458.5,20459.5,20483.75,20494.75,20458.5,20459.5
1742968800,20460,20474.5,20453.25,20473.75,20459.5,20474.5,20453.25,20473.75
1742972400,20473.25,20498.25,20469.5,20478.5,20473.75,20498.25,20469.5,20478.5
1742976000,20478.75,20484,20440.75,20452.5,20478.5,20484,20440.75,20452.5
1742979600,20453.5,20468,20432.75,20432.75,20452.5,20468,20432.75,20432.75
1742983200,20432.75,20473.75,20429.5,20473.5,20432.75,20473.75,20429.5,20473.5
1742986800,20473.5,20493,20458.5,20482.5,20473.5,20493,20458.5,20482.5
1742990400,20482.25,20485.5,20450,20480.5,20482.5,20485.5,20450,20480.5
1742994000,20480,20486.5,20306,20316.5,20480.5,20486.5,20306,20316.5
1742997600,20316.5,20356.25,20227,20295.5,20316.5,20356.25,20227,20295.5
1743001200,20295.75,20320.5,20170,20192.5,20295.5,20320.5,20170,20192.5
1743004800,20193,20218,20124.75,20132.25,20192.5,20218,20124.75,20132.25
1743008400,20132.5,20157.75,20076.5,20083.75,20132.25,20157.75,20076.5,20083.75
1743012000,20083.25,20146.5,20050,20057.25,20083.75,20146.5,20050,20057.25
1743015600,20056.25,20135,20045,20112.5,20057.25,20135,20045,20112.5
1743019200,20112.25,20120.75,20081.5,20090.5,20112.5,20120.75,20081.5,20090.5
1743026400,20046,20098,20003.25,20019,20090.5,20098,20003.25,20019
1743030000,20019.75,20070.75,20012.5,20059.75,20019,20070.75,20012.5,20059.75
1743033600,20059.5,20092.5,20049.5,20072,20059.75,20092.5,20049.5,20072
1743037200,20073.25,20101.25,20070.5,20088.75,20072,20101.25,20070.5,20088.75
1743040800,20088.25,20123.5,20088,20118.25,20088.75,20123.5,20088,20118.25
1743044400,20118.75,20147.75,20115,20133.5,20118.25,20147.75,20115,20133.5
1743048000,20134.5,20147.5,20125.5,20134.25,20133.5,20147.5,20125.5,20134.25
1743051600,20134,20144,20112.25,20114.5,20134.25,20144,20112.25,20114.5
1743055200,20114.5,20140,20103,20112,20114.5,20140,20103,20112
1743058800,20111.25,20120.25,20068.25,20073.25,20112,20120.25,20068.25,20073.25
1743062400,20075,20115,20020,20112,20073.25,20115,20020,20112
1743066000,20112.25,20129.25,20094,20116.25,20112,20129.25,20094,20116.25
1743069600,20117.25,20138.5,20073,20075.5,20116.25,20138.5,20073,20075.5
1743073200,20074.75,20097,20031,20090.25,20075.5,20097,20031,20090.25
1743076800,20088.75,20105.25,20049.5,20064.5,20090.25,20105.25,20049.5,20064.5
1743080400,20065.5,20091,19937.25,20076.5,20064.5,20091,19937.25,20076.5
1743084000,20076.5,20199.5,20027.75,20189.25,20076.5,20199.5,20027.75,20189.25
1743087600,20189.75,20193.75,20040.5,20048,20189.25,20193.75,20040.5,20048
1743091200,20048,20155.75,20006,20008.5,20048,20155.75,20006,20008.5
1743094800,20008.5,20070.75,20001,20015,20008.5,20070.75,20001,20015
1743098400,20014.75,20109.25,20011,20045.25,20015,20109.25,20011,20045.25
1743102000,20045,20129.75,19975,19994.5,20045.25,20129.75,19975,19994.5
1743105600,19995,20019,19988,19997.25,19994.5,20019,19988,19997.25
1743112800,19995.25,20011.75,19983.25,19991,19997.25,20011.75,19983.25,19991
1743116400,19992,19996,19953.5,19964.75,19991,19996,19953.5,19964.75
1743120000,19965,19986.75,19931.25,19984,19964.75,19986.75,19931.25,19984
1743123600,19984,19991.75,19960.75,19964.75,19984,19991.75,19960.75,19964.75
1743127200,19965.25,19998,19963.25,19983.25,19964.75,19998,19963.25,19983.25
1743130800,19984.25,19993.25,19968.25,19989.25,19983.25,19993.25,19968.25,19989.25
1743134400,19988.75,19991,19966.25,19982,19989.25,19991,19966.25,19982
1743138000,19982.25,19989.5,19964.25,19976,19982,19989.5,19964.25,19976
1743141600,19974.75,20008.75,19921,19923,19976,20008.75,19921,19923
1743145200,19924.5,19945.25,19845.25,19857.5,19923,19945.25,19845.25,19857.5
1743148800,19857.25,19911.75,19853,19904.75,19857.5,19911.75,19853,19904.75
1743152400,19905.5,19929,19897.75,19909.5,19904.75,19929,19897.75,19909.5
1743156000,19909.75,19969.75,19906.75,19951,19909.5,19969.75,19906.75,19951
1743159600,19951,19958.25,19908.75,19948.75,19951,19958.25,19908.75,19948.75
1743163200,19948.75,19955.25,19863.25,19863.75,19948.75,19955.25,19863.25,19863.75
1743166800,19864.75,19966,19840,19856,19863.75,19966,19840,19856
1743170400,19856.5,19879,19575.75,19605.25,19856,19879,19575.75,19605.25
1743174000,19605.25,19632,19542,19542.25,19605.25,19632,19542,19542.25
1743177600,19542.75,19582.5,19485.25,19493,19542.25,19582.5,19485.25,19493
1743181200,19492.5,19500,19439,19482.75,19493,19500,19439,19482.75
1743184800,19482.75,19518.5,19444.25,19481.5,19482.75,19518.5,19444.25,19481.5
1743188400,19481.5,19504.25,19421.5,19461.5,19481.5,19504.25,19421.5,19461.5
1743192000,19461.25,19463,19357.5,19361,19461.5,19463,19357.5,19361
1743372000,19319.75,19365,19275,19312,19361,19365,19275,19312
1743375600,19312,19314,19215.5,19258.5,19312,19314,19215.5,19258.5
1743379200,19256.5,19261.75,19160,19211.75,19258.5,19261.75,19160,19211.75
1743382800,19212.75,19272.25,19211.25,19241.75,19211.75,19272.25,19211.25,19241.75
1743386400,19242.5,19255,19209.25,19227.25,19241.75,19255,19209.25,19227.25
1743390000,19227.25,19232.5,19179.5,19200,19227.25,19232.5,19179.5,19200
1743393600,19199.75,19237.25,19181.75,19229.5,19200,19237.25,19181.75,19229.5
1743397200,19229,19259.25,19218.25,19238.5,19229.5,19259.25,19218.25,19238.5
1743400800,19237.25,19246.75,19193.75,19220.25,19238.5,19246.75,19193.75,19220.25
1743404400,19219.25,19265.25,19198.5,19260.5,19220.25,19265.25,19198.5,19260.5
1743408000,19260.25,19272.25,19202.75,19204.5,19260.5,19272.25,19202.75,19204.5
1743411600,19203.5,19233.25,19163.5,19196,19204.5,19233.25,19163.5,19196
1743415200,19196.25,19231.25,19182.75,19216,19196,19231.25,19182.75,19216
1743418800,19217,19228.75,19118.5,19170.75,19216,19228.75,19118.5,19170.75
1743422400,19172,19223,19148.5,19220.5,19170.75,19223,19148.5,19220.5
1743426000,19220,19236.75,18976.75,19089.25,19220.5,19236.75,18976.75,19089.25
1743429600,19090,19168,19056,19139.5,19089.25,19168,19056,19139.5
1743433200,19139.5,19263.75,19113.75,19221.5,19139.5,19263.75,19113.75,19221.5
1743436800,19220.75,19286.25,19174.25,19217.25,19221.5,19286.25,19174.25,19217.25
1743440400,19217.75,19307.75,19207.5,19222.75,19217.25,19307.75,19207.5,19222.75
1743444000,19222.5,19416,19218.25,19348.5,19222.75,19416,19218.25,19348.5
1743447600,19348.25,19489.75,19346,19450,19348.5,19489.75,19346,19450
1743451200,19449.75,19454.5,19392.25,19413,19450,19454.5,19392.25,19413
1743458400,19411.25,19413.75,19326.75,19375,19413,19413.75,19326.75,19375
